0,1,2
us-gaap:accountspayablecurrent,2533000000,FI2015Q4
us-gaap:accountspayablecurrent,2807000000,FI2016Q4
us-gaap:accountsreceivablenetcurrent,6484000000,FI2015Q4
us-gaap:accountsreceivablenetcurrent,7018000000,FI2016Q4
us-gaap:accountsreceivablenetnoncurrent,10000000,FI2015Q4
us-gaap:accrualforenvironmentallosscontingencies,109000000,FI2015Q4
us-gaap:accrualforenvironmentallosscontingencies,83000000,FI2016Q4
us-gaap:accruedincometaxescurrent,1560000000,FI2015Q4
us-gaap:accruedincometaxescurrent,2239000000,FI2016Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,15923000000,FI2015Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,15749000000,FI2016Q4
us-gaap:additionalpaidincapitalcommonstock,40222000000,FI2015Q4
us-gaap:additionalpaidincapitalcommonstock,39939000000,FI2016Q4
us-gaap:advertisingexpense,2300000000,FD2014Q4YTD
us-gaap:advertisingexpense,2100000000,FD2015Q4YTD
us-gaap:advertisingexpense,2100000000,FD2016Q4YTD
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,165000000,FI2015Q4
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,195000000,FI2016Q4
us-gaap:amortizationofintangibleassets,4200000000,FD2014Q4YTD
us-gaap:amortizationofintangibleassets,4800000000,FD2015Q4YTD
us-gaap:amortizationofintangibleassets,50000000,FD2016Q2QTD_us-gaap_BusinessAcquisitionAxis_mrk_BayerAGMember
us-gaap:amortizationofintangibleassets,3800000000,FD2016Q4YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,4000000,FD2014Q4YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,9000000,FD2015Q4YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,13000000,FD2016Q4YTD
us-gaap:assetimpairmentcharges,1222000000,FD2014Q4YTD
us-gaap:assetimpairmentcharges,162000000,FD2015Q4YTD
us-gaap:assetimpairmentcharges,3948000000,FD2016Q4YTD
us-gaap:assets,101677000000,FI2015Q4
us-gaap:assets,95377000000,FI2016Q4
us-gaap:assetscurrent,29751000000,FI2015Q4
us-gaap:assetscurrent,30614000000,FI2016Q4
