0,1,2
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,66069000000,C_0000789019_srtProductOrServiceAxis_us-gaapProductMember_20180701_20190630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,64497000000,C_0000789019_srtProductOrServiceAxis_us-gaapProductMember_20170701_20180630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,63811000000,C_0000789019_srtProductOrServiceAxis_us-gaapProductMember_20160701_20170630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,59774000000,C_0000789019_srtProductOrServiceAxis_us-gaapServiceOtherMember_20180701_20190630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,45863000000,C_0000789019_srtProductOrServiceAxis_us-gaapServiceOtherMember_20170701_20180630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,32760000000,C_0000789019_srtProductOrServiceAxis_us-gaapServiceOtherMember_20160701_20170630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,125843000000,C_0000789019_20180701_20190630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,110360000000,C_0000789019_20170701_20180630
us-gaap:revenuefromcontractwithcustomerexcludingassessedtax,96571000000,C_0000789019_20160701_20170630
us-gaap:costofgoodsandservicessold,16273000000,C_0000789019_srtProductOrServiceAxis_us-gaapProductMember_20180701_20190630
us-gaap:costofgoodsandservicessold,15420000000,C_0000789019_srtProductOrServiceAxis_us-gaapProductMember_20170701_20180630
us-gaap:costofgoodsandservicessold,15175000000,C_0000789019_srtProductOrServiceAxis_us-gaapProductMember_20160701_20170630
us-gaap:costofgoodsandservicessold,26637000000,C_0000789019_srtProductOrServiceAxis_us-gaapServiceOtherMember_20180701_20190630
us-gaap:costofgoodsandservicessold,22933000000,C_0000789019_srtProductOrServiceAxis_us-gaapServiceOtherMember_20170701_20180630
us-gaap:costofgoodsandservicessold,19086000000,C_0000789019_srtProductOrServiceAxis_us-gaapServiceOtherMember_20160701_20170630
us-gaap:costofgoodsandservicessold,42910000000,C_0000789019_20180701_20190630
us-gaap:costofgoodsandservicessold,38353000000,C_0000789019_20170701_20180630
us-gaap:costofgoodsandservicessold,34261000000,C_0000789019_20160701_20170630
us-gaap:grossprofit,82933000000,C_0000789019_20180701_20190630
us-gaap:grossprofit,72007000000,C_0000789019_20170701_20180630
us-gaap:grossprofit,62310000000,C_0000789019_20160701_20170630
us-gaap:researchanddevelopmentexpense,16876000000,C_0000789019_20180701_20190630
us-gaap:researchanddevelopmentexpense,14726000000,C_0000789019_20170701_20180630
us-gaap:researchanddevelopmentexpense,13037000000,C_0000789019_20160701_20170630
us-gaap:sellingandmarketingexpense,18213000000,C_0000789019_20180701_20190630
us-gaap:sellingandmarketingexpense,17469000000,C_0000789019_20170701_20180630
us-gaap:sellingandmarketingexpense,15461000000,C_0000789019_20160701_20170630
us-gaap:generalandadministrativeexpense,4885000000,C_0000789019_20180701_20190630
us-gaap:generalandadministrativeexpense,4754000000,C_0000789019_20170701_20180630
us-gaap:generalandadministrativeexpense,4481000000,C_0000789019_20160701_20170630
us-gaap:restructuringcharges,306000000,C_0000789019_20160701_20170630
us-gaap:operatingincomeloss,42959000000,C_0000789019_20180701_20190630
us-gaap:operatingincomeloss,35058000000,C_0000789019_20170701_20180630
us-gaap:operatingincomeloss,29025000000,C_0000789019_20160701_20170630
us-gaap:nonoperatingincomeexpense,729000000,C_0000789019_20180701_20190630
us-gaap:nonoperatingincomeexpense,1416000000,C_0000789019_20170701_20180630
us-gaap:nonoperatingincomeexpense,876000000,C_0000789019_20160701_20170630
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,43688000000,C_0000789019_20180701_20190630
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,36474000000,C_0000789019_20170701_20180630
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,29901000000,C_0000789019_20160701_20170630
us-gaap:incometaxexpensebenefit,4448000000,C_0000789019_20180701_20190630
us-gaap:incometaxexpensebenefit,19903000000,C_0000789019_20170701_20180630
us-gaap:incometaxexpensebenefit,4412000000,C_0000789019_20160701_20170630
us-gaap:netincomeloss,39240000000,C_0000789019_20180701_20190630
us-gaap:netincomeloss,16571000000,C_0000789019_20170701_20180630
us-gaap:netincomeloss,25489000000,C_0000789019_20160701_20170630
us-gaap:earningspersharebasic,5.11,C_0000789019_20180701_20190630
us-gaap:earningspersharebasic,2.15,C_0000789019_20170701_20180630
us-gaap:earningspersharebasic,3.29,C_0000789019_20160701_20170630
us-gaap:earningspersharediluted,5.06,C_0000789019_20180701_20190630
us-gaap:earningspersharediluted,2.13,C_0000789019_20170701_20180630
