0,1,2
us-gaap:businessacquisitionpurchasepriceallocationgoodwillamount,7100000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939
us-gaap:businessacquisitioncostofacquiredentitycashpaid,8600000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939
us-gaap:businessacquisitionpurchasepriceallocationamortizableintangibleassets,1648000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939
us-gaap:businessacquisitionpurchasepriceallocationcurrentliabilitiesdeferredrevenue,222000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939
us-gaap:businessacquisitionpurchasepriceallocationgoodwillamount,2800000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_500291x531093
us-gaap:businessacquisitionpurchasepriceallocationgoodwillamount,4200000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_500291x531094
us-gaap:businessacquisitionpurchasepriceallocationgoodwillamount,54000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_500291x532458
us-gaap:businessacquisitionpurchasepriceallocationamortizableintangibleassets,10000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_513944x506860
us-gaap:businessacquisitionpurchasepriceallocationamortizableintangibleassets,114000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_513944x513385
us-gaap:businessacquisitionpurchasepriceallocationamortizableintangibleassets,1249000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_513944x515009
us-gaap:businessacquisitionpurchasepriceallocationamortizableintangibleassets,275000000,eol_PE8528----1210-K0017_STD_0_20111013_0_499577x535939_513944x532484
us-gaap:commonstocksharesoutstanding,8908000000,eol_PE8528----1210-K0017_STD_0_20090630_0
us-gaap:unrecognizedtaxbenefits,5403000000,eol_PE8528----1210-K0017_STD_0_20090630_0
us-gaap:cashandcashequivalentsatcarryingvalue,6076000000,eol_PE8528----1210-K0017_STD_0_20090630_0
us-gaap:stockholdersequity,62382000000,eol_PE8528----1210-K0017_STD_0_20090630_0_505872x511144
us-gaap:valuationallowancesandreservesbalance,451000000,eol_PE8528----1210-K0017_STD_0_20090630_0_506932x500424
us-gaap:goodwill,12394000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:stockholdersequity,46175000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:commonstocksharesoutstanding,8668000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:unrecognizedtaxbenefits,6542000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:cashandcashequivalentsatcarryingvalue,5505000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,1055000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:entitywidedisclosureongeographicareaslonglivedassetsinentityscountryofdomicile,18716000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:fairvaluemeasurementwithunobservableinputsreconciliationrecurringbasisassetvalue,181000000,eol_PE8528----1210-K0017_STD_0_20100630_0
us-gaap:accumulatedothercomprehensiveincomelossavailableforsalesecuritiesadjustmentnetoftax,767000000,eol_PE8528----1210-K0017_STD_0_20100630_0
