0,1
us-gaap:salesrevenuenet,8137000000
us-gaap:salesrevenuenet,7916000000
us-gaap:salesrevenuenet,24102000000
us-gaap:salesrevenuenet,23302000000
us-gaap:costofrevenue,4205000000
us-gaap:costofrevenue,4148000000
us-gaap:costofrevenue,12420000000
us-gaap:costofrevenue,12130000000
us-gaap:sellinggeneralandadministrativeexpense,1597000000
us-gaap:sellinggeneralandadministrativeexpense,1609000000
us-gaap:sellinggeneralandadministrativeexpense,4875000000
us-gaap:sellinggeneralandadministrativeexpense,4808000000
us-gaap:costsandexpenses,6236000000
us-gaap:costsandexpenses,6177000000
us-gaap:costsandexpenses,18629000000
us-gaap:costsandexpenses,18215000000
us-gaap:operatingincomeloss,1901000000
us-gaap:operatingincomeloss,1739000000
us-gaap:operatingincomeloss,5087000000
us-gaap:interestanddebtexpense,28000000
us-gaap:interestanddebtexpense,33000000
us-gaap:interestanddebtexpense,110000000
us-gaap:interestanddebtexpense,113000000
us-gaap:othernonoperatingincome,7000000
us-gaap:othernonoperatingincome,10000000
us-gaap:othernonoperatingincome,25000000
us-gaap:othernonoperatingincome,30000000
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesextraordinaryitemsnoncontrollinginterest,1880000000
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesextraordinaryitemsnoncontrollinginterest,1716000000
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesextraordinaryitemsnoncontrollinginterest,5388000000
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesextraordinaryitemsnoncontrollinginterest,5004000000
us-gaap:incometaxexpensebenefit,569000000
us-gaap:incometaxexpensebenefit,471000000
us-gaap:incometaxexpensebenefit,1569000000
us-gaap:incometaxexpensebenefit,1399000000
us-gaap:profitloss,1311000000
us-gaap:profitloss,1245000000
us-gaap:profitloss,3819000000
us-gaap:profitloss,3605000000
us-gaap:netincomelossattributabletononcontrollinginterest,8000000
us-gaap:netincomelossattributabletononcontrollinginterest,15000000
us-gaap:netincomelossattributabletononcontrollinginterest,42000000
us-gaap:netincomelossattributabletononcontrollinginterest,49000000
us-gaap:netincomeloss,1303000000
us-gaap:netincomeloss,1230000000
us-gaap:netincomeloss,3777000000
us-gaap:netincomeloss,3556000000
us-gaap:weightedaveragenumberofsharesoutstandingbasic,645300000
us-gaap:weightedaveragenumberofsharesoutstandingbasic,679800000
us-gaap:weightedaveragenumberofsharesoutstandingbasic,652900000
us-gaap:weightedaveragenumberofsharesoutstandingbasic,686400000
us-gaap:weightedaveragenumberofdilutedsharesoutstanding,657900000
us-gaap:weightedaveragenumberofdilutedsharesoutstanding,691800000
us-gaap:weightedaveragenumberofdilutedsharesoutstanding,665700000
us-gaap:weightedaveragenumberofdilutedsharesoutstanding,697700000
us-gaap:earningspersharebasic,2.02
us-gaap:earningspersharebasic,1.81
us-gaap:earningspersharebasic,5.78
us-gaap:earningspersharebasic,5.18
us-gaap:earningspersharediluted,1.98
us-gaap:earningspersharediluted,1.78
us-gaap:earningspersharediluted,5.67
us-gaap:earningspersharediluted,5.10
us-gaap:commonstockdividendspersharecashpaid,0.855
us-gaap:commonstockdividendspersharecashpaid,0.635
us-gaap:commonstockdividendspersharecashpaid,1.905
us-gaap:commonstockdividendspersharecashpaid,2.565
us-gaap:operatingincomeloss,5473000000
us-gaap:othercomprehensiveincomelossforeigncurrencytransactionandtranslationadjustmentnetoftax,284000000
us-gaap:othercomprehensiveincomelossderivativesqualifyingashedgesnetoftax,68000000
us-gaap:othercomprehensiveincomelossderivativesqualifyingashedgesnetoftax,61000000
us-gaap:othercomprehensiveincomelossderivativesqualifyingashedgesnetoftax,8000000
us-gaap:othercomprehensiveincomelossnetoftax,354000000
