0,1,2
us-gaap:accountspayablecurrent,1798000000,As_Of_12_31_2016
us-gaap:accountspayablecurrent,1701000000,As_Of_3_31_2017
us-gaap:accountsreceivablenetcurrent,4392000000,As_Of_12_31_2016
us-gaap:accountsreceivablenetcurrent,4722000000,As_Of_3_31_2017
us-gaap:accruedincometaxescurrent,299000000,As_Of_12_31_2016
us-gaap:accruedincometaxescurrent,433000000,As_Of_3_31_2017
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14983000000,As_Of_12_31_2016
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,15395000000,As_Of_3_31_2017
us-gaap:accumulatedothercomprehensiveincomelosscumulativechangesinnetgainlossfromcashflowhedgeseffec,15000000,As_Of_3_31_2017_us-gaap_DerivativeInstrumentsGainLossByHedgingRelationshipAxis_us-gaap_CashFlowHedgingMember
us-gaap:additionalpaidincapitalcommonstock,5061000000,As_Of_12_31_2016
us-gaap:additionalpaidincapitalcommonstock,5189000000,As_Of_3_31_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,125000000,Duration_1_1_2016_To_3_31_2016
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,125000000,Duration_1_1_2016_To_3_31_2016_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,128000000,Duration_1_1_2017_To_3_31_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,128000000,Duration_1_1_2017_To_3_31_2017_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,15000000,Duration_1_1_2016_To_3_31_2016_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,50000000,Duration_1_1_2016_To_3_31_2016_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,15000000,Duration_1_1_2017_To_3_31_2017_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,47000000,Duration_1_1_2017_To_3_31_2017_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:allocatedsharebasedcompensationexpense,144000000,Duration_1_1_2016_To_3_31_2016
us-gaap:allocatedsharebasedcompensationexpense,25000000,Duration_1_1_2016_To_3_31_2016_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,23000000,Duration_1_1_2016_To_3_31_2016_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
