0,1,2
us-gaap:accountspayablecurrent,1945000000,As_Of_12_31_2017
us-gaap:accountspayablecurrent,1871000000,As_Of_6_30_2018
us-gaap:accountsreceivablenetcurrent,4911000000,As_Of_12_31_2017
us-gaap:accountsreceivablenetcurrent,5383000000,As_Of_6_30_2018
us-gaap:accruedincometaxescurrent,310000000,As_Of_12_31_2017
us-gaap:accruedincometaxescurrent,293000000,As_Of_6_30_2018
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16048000000,As_Of_12_31_2017
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16113000000,As_Of_6_30_2018
us-gaap:additionalpaidincapitalcommonstock,5352000000,As_Of_12_31_2017
us-gaap:additionalpaidincapitalcommonstock,5550000000,As_Of_6_30_2018
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,183000000,Duration_1_1_2017_To_6_30_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,183000000,Duration_1_1_2017_To_6_30_2017_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,55000000,Duration_4_1_2017_To_6_30_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,55000000,Duration_4_1_2017_To_6_30_2017_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,54000000,Duration_4_1_2018_To_6_30_2018
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,54000000,Duration_4_1_2018_To_6_30_2018_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,15000000,Duration_1_1_2017_To_6_30_2017_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,44000000,Duration_1_1_2017_To_6_30_2017_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,11000000,Duration_1_1_2018_To_6_30_2018_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,29000000,Duration_1_1_2018_To_6_30_2018_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:allocatedsharebasedcompensationexpense,206000000,Duration_1_1_2017_To_6_30_2017
us-gaap:allocatedsharebasedcompensationexpense,33000000,Duration_1_1_2017_To_6_30_2017_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,32000000,Duration_1_1_2017_To_6_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,141000000,Duration_1_1_2017_To_6_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,59000000,Duration_4_1_2017_To_6_30_2017
us-gaap:allocatedsharebasedcompensationexpense,7000000,Duration_4_1_2017_To_6_30_2017_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,9000000,Duration_4_1_2017_To_6_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,43000000,Duration_4_1_2017_To_6_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,208000000,Duration_1_1_2018_To_6_30_2018
us-gaap:allocatedsharebasedcompensationexpense,34000000,Duration_1_1_2018_To_6_30_2018_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,32000000,Duration_1_1_2018_To_6_30_2018_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,142000000,Duration_1_1_2018_To_6_30_2018_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,49000000,Duration_4_1_2018_To_6_30_2018
us-gaap:allocatedsharebasedcompensationexpense,7000000,Duration_4_1_2018_To_6_30_2018_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,9000000,Duration_4_1_2018_To_6_30_2018_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,33000000,Duration_4_1_2018_To_6_30_2018_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpensenetoftax,91000000,Duration_1_1_2018_To_6_30_2018
us-gaap:allocatedsharebasedcompensationexpensenetoftax,30000000,Duration_4_1_2018_To_6_30_2018
us-gaap:amortizationofintangibleassets,111000000,Duration_1_1_2017_To_6_30_2017
us-gaap:amortizationofintangibleassets,47000000,Duration_4_1_2017_To_6_30_2017
us-gaap:amortizationofintangibleassets,127000000,Duration_1_1_2018_To_6_30_2018
us-gaap:amortizationofintangibleassets,63000000,Duration_4_1_2018_To_6_30_2018
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,1600000,Duration_1_1_2017_To_6_30_2017
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,2700000,Duration_1_1_2018_To_6_30_2018
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,3500000,Duration_4_1_2018_To_6_30_2018
