0,1
us-gaap:salesrevenuenet,7634000000
us-gaap:costofrevenue,4031000000
us-gaap:sellinggeneralandadministrativeexpense,1632000000
us-gaap:costsandexpenses,6115000000
us-gaap:interestanddebtexpense,37000000
us-gaap:othernonoperatingincome,9000000
us-gaap:interestanddebtexpense,39000000
us-gaap:operatingincomeloss,1646000000
us-gaap:othernonoperatingincome,10000000
us-gaap:costsandexpenses,5988000000
us-gaap:sellinggeneralandadministrativeexpense,1589000000
us-gaap:costofrevenue,3969000000
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesextraordinaryitemsnoncontrollinginterest,1688000000
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesextraordinaryitemsnoncontrollinginterest,1617000000
us-gaap:incometaxexpensebenefit,463000000
us-gaap:incometaxexpensebenefit,470000000
us-gaap:profitloss,1225000000
us-gaap:profitloss,1147000000
us-gaap:netincomelossattributabletononcontrollinginterest,18000000
us-gaap:netincomelossattributabletononcontrollinginterest,18000000
us-gaap:netincomeloss,1207000000
us-gaap:netincomeloss,1129000000
us-gaap:weightedaveragenumberofdilutedsharesoutstanding,674500000
us-gaap:weightedaveragenumberofdilutedsharesoutstanding,702100000
us-gaap:commonstockdividendspersharecashpaid,0.855
us-gaap:commonstockdividendspersharecashpaid,0.635
us-gaap:weightedaveragenumberofsharesoutstandingbasic,661500000
us-gaap:weightedaveragenumberofsharesoutstandingbasic,691100000
us-gaap:earningspersharediluted,1.79
us-gaap:earningspersharediluted,1.61
us-gaap:earningspersharebasic,1.63
us-gaap:earningspersharebasic,1.83
us-gaap:salesrevenuenet,7831000000
us-gaap:operatingincomeloss,1716000000
us-gaap:othercomprehensiveincomelossforeigncurrencytransactionandtranslationadjustmentnetoftax,20000000
us-gaap:othercomprehensiveincomelossavailableforsalesecuritiesadjustmentnetoftax,1000000
us-gaap:othercomprehensiveincomelossderivativesqualifyingashedgesnetoftax,2000000
us-gaap:othercomprehensiveincomelossderivativesqualifyingashedgesnetoftax,24000000
us-gaap:othercomprehensiveincomelossnetoftax,84000000
us-gaap:comprehensiveincomenetoftaxincludingportionattributabletononcontrollinginterest,1309000000
us-gaap:comprehensiveincomenetoftaxincludingportionattributabletononcontrollinginterest,858000000
us-gaap:comprehensiveincomenetoftaxattributabletononcontrollinginterest,30000000
us-gaap:comprehensiveincomenetoftax,1279000000
us-gaap:comprehensiveincomenetoftax,878000000
us-gaap:cashandcashequivalentsatcarryingvalue,1954000000
us-gaap:accountsreceivablenetcurrent,4598000000
us-gaap:inventoryfinishedgoods,1846000000
us-gaap:inventoryworkinprocess,1170000000
us-gaap:inventoryrawmaterialsandsupplies,956000000
us-gaap:inventorynet,3972000000
us-gaap:otherassetscurrent,1378000000
us-gaap:assetscurrent,12762000000
us-gaap:longterminvestments,120000000
us-gaap:propertyplantandequipmentgross,23241000000
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14611000000
us-gaap:propertyplantandequipmentnet,8630000000
us-gaap:intangibleassetsnetexcludinggoodwill,1631000000
us-gaap:definedbenefitplanassetsforplanbenefitsnoncurrent,624000000
us-gaap:otherassetsnoncurrent,1063000000
us-gaap:assets,33547000000
us-gaap:debtcurrent,2176000000
us-gaap:accountspayablecurrent,1866000000
us-gaap:employeerelatedliabilitiescurrent,491000000
us-gaap:accruedincometaxescurrent,481000000
us-gaap:otherliabilitiescurrent,2436000000
us-gaap:liabilitiescurrent,7450000000
us-gaap:longtermdebtnoncurrent,4401000000
us-gaap:pensionandotherpostretirementdefinedbenefitplansliabilitiesnoncurrent,1809000000
us-gaap:otherliabilitiesnoncurrent,1963000000
us-gaap:liabilities,15623000000
us-gaap:commonstockvalue,9000000
us-gaap:additionalpaidincapitalcommonstock,4545000000
us-gaap:retainedearningsaccumulateddeficit,33312000000
us-gaap:treasurystockvalue,16577000000
