0,1,2
us-gaap:accountspayablecurrent,1798000000,As_Of_12_31_2016
us-gaap:accountspayablecurrent,1824000000,As_Of_9_30_2017
us-gaap:accountsreceivablenetcurrent,4392000000,As_Of_12_31_2016
us-gaap:accountsreceivablenetcurrent,5156000000,As_Of_9_30_2017
us-gaap:accruedincometaxescurrent,299000000,As_Of_12_31_2016
us-gaap:accruedincometaxescurrent,374000000,As_Of_9_30_2017
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14983000000,As_Of_12_31_2016
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16001000000,As_Of_9_30_2017
us-gaap:additionalpaidincapitalcommonstock,5061000000,As_Of_12_31_2016
us-gaap:additionalpaidincapitalcommonstock,5302000000,As_Of_9_30_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,221000000,Duration_1_1_2016_To_9_30_2016
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,221000000,Duration_1_1_2016_To_9_30_2016_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,49000000,Duration_7_1_2016_To_9_30_2016
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,49000000,Duration_7_1_2016_To_9_30_2016_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,241000000,Duration_1_1_2017_To_9_30_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,241000000,Duration_1_1_2017_To_9_30_2017_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,58000000,Duration_7_1_2017_To_9_30_2017
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,58000000,Duration_7_1_2017_To_9_30_2017_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,15000000,Duration_1_1_2016_To_9_30_2016_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,54000000,Duration_1_1_2016_To_9_30_2016_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,15000000,Duration_1_1_2017_To_9_30_2017_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,44000000,Duration_1_1_2017_To_9_30_2017_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:allocatedsharebasedcompensationexpense,244000000,Duration_1_1_2016_To_9_30_2016
us-gaap:allocatedsharebasedcompensationexpense,39000000,Duration_1_1_2016_To_9_30_2016_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,39000000,Duration_1_1_2016_To_9_30_2016_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,166000000,Duration_1_1_2016_To_9_30_2016_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,51000000,Duration_7_1_2016_To_9_30_2016
us-gaap:allocatedsharebasedcompensationexpense,7000000,Duration_7_1_2016_To_9_30_2016_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,8000000,Duration_7_1_2016_To_9_30_2016_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,36000000,Duration_7_1_2016_To_9_30_2016_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,266000000,Duration_1_1_2017_To_9_30_2017
us-gaap:allocatedsharebasedcompensationexpense,39000000,Duration_1_1_2017_To_9_30_2017_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,41000000,Duration_1_1_2017_To_9_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,186000000,Duration_1_1_2017_To_9_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,60000000,Duration_7_1_2017_To_9_30_2017
us-gaap:allocatedsharebasedcompensationexpense,6000000,Duration_7_1_2017_To_9_30_2017_us-gaap_IncomeStatementLocationAxis_mmm_ResearchDevelopmentAndRelatedExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,9000000,Duration_7_1_2017_To_9_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,45000000,Duration_7_1_2017_To_9_30_2017_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpensenetoftax,2000000,Duration_7_1_2016_To_9_30_2016
us-gaap:allocatedsharebasedcompensationexpensenetoftax,9000000,Duration_1_1_2017_To_9_30_2017
us-gaap:allocatedsharebasedcompensationexpensenetoftax,25000000,Duration_7_1_2017_To_9_30_2017
us-gaap:amortizationofintangibleassets,195000000,Duration_1_1_2016_To_9_30_2016
us-gaap:amortizationofintangibleassets,63000000,Duration_7_1_2016_To_9_30_2016
us-gaap:amortizationofintangibleassets,162000000,Duration_1_1_2017_To_9_30_2017
us-gaap:amortizationofintangibleassets,51000000,Duration_7_1_2017_To_9_30_2017
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,4000000,Duration_1_1_2016_To_9_30_2016
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,1100000,Duration_1_1_2017_To_9_30_2017
us-gaap:assetimpairmentcharges,40000000,Duration_1_1_2017_To_9_30_2017_us-gaap_StatementBusinessSegmentsAxis_mmm_ElectronicsAndEnergyMember
us-gaap:assets,32906000000,As_Of_12_31_2016
us-gaap:assets,35237000000,As_Of_9_30_2017
us-gaap:assetscurrent,11726000000,As_Of_12_31_2016
us-gaap:assetscurrent,13656000000,As_Of_9_30_2017
us-gaap:availableforsalesecurities,297000000,As_Of_12_31_2016
us-gaap:availableforsalesecurities,197000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CertificatesOfDepositMember
us-gaap:availableforsalesecurities,31000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CollateralizedAutoLoansMember
us-gaap:availableforsalesecurities,18000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CollateralizedCreditCardSecuritiesMember
us-gaap:availableforsalesecurities,7000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CollateralizedSecuritiesOtherMember
us-gaap:availableforsalesecurities,14000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CommercialPaperMember
us-gaap:availableforsalesecurities,10000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsalesecurities,20000000,As_Of_12_31_2016_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_USStatesAndPoliticalSubdivisionsMember
us-gaap:availableforsalesecurities,197000000,As_Of_12_31_2016_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CertificatesOfDepositMember
us-gaap:availableforsalesecurities,31000000,As_Of_12_31_2016_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CollateralizedAutoLoansMember
us-gaap:availableforsalesecurities,18000000,As_Of_12_31_2016_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember_us-gaap_MajorTypesOfDebtAndEquitySecuritiesAxis_us-gaap_CollateralizedCreditCardSecuritiesMember
