0,1,2
us-gaap:salesrevenuegoodsnet,13391000000,C_0000789019_20170101_20170331
us-gaap:salesrevenuegoodsnet,14321000000,C_0000789019_20160101_20160331
us-gaap:salesrevenuegoodsnet,43421000000,C_0000789019_20160701_20170331
us-gaap:salesrevenuegoodsnet,47514000000,C_0000789019_20150701_20160331
us-gaap:salesrevenuenet,22090000000,C_0000789019_20170101_20170331
us-gaap:salesrevenuenet,20531000000,C_0000789019_20160101_20160331
us-gaap:salesrevenuenet,66633000000,C_0000789019_20160701_20170331
us-gaap:salesrevenuenet,64706000000,C_0000789019_20150701_20160331
us-gaap:costofgoodssold,3075000000,C_0000789019_20170101_20170331
us-gaap:costofgoodssold,3801000000,C_0000789019_20160101_20160331
us-gaap:costofgoodssold,12034000000,C_0000789019_20160701_20170331
us-gaap:costofgoodssold,14104000000,C_0000789019_20150701_20160331
us-gaap:costofrevenue,8060000000,C_0000789019_20170101_20170331
us-gaap:costofrevenue,7722000000,C_0000789019_20160101_20160331
us-gaap:costofrevenue,25805000000,C_0000789019_20160701_20170331
us-gaap:costofrevenue,24801000000,C_0000789019_20150701_20160331
us-gaap:grossprofit,14030000000,C_0000789019_20170101_20170331
us-gaap:grossprofit,12809000000,C_0000789019_20160101_20160331
us-gaap:grossprofit,40828000000,C_0000789019_20160701_20170331
us-gaap:grossprofit,39905000000,C_0000789019_20150701_20160331
us-gaap:researchanddevelopmentexpense,3355000000,C_0000789019_20170101_20170331
us-gaap:researchanddevelopmentexpense,2980000000,C_0000789019_20160101_20160331
us-gaap:researchanddevelopmentexpense,9523000000,C_0000789019_20160701_20170331
us-gaap:researchanddevelopmentexpense,8842000000,C_0000789019_20150701_20160331
us-gaap:sellingandmarketingexpense,3879000000,C_0000789019_20170101_20170331
us-gaap:sellingandmarketingexpense,3406000000,C_0000789019_20160101_20160331
us-gaap:sellingandmarketingexpense,11183000000,C_0000789019_20160701_20170331
us-gaap:sellingandmarketingexpense,10699000000,C_0000789019_20150701_20160331
us-gaap:generalandadministrativeexpense,1202000000,C_0000789019_20170101_20170331
us-gaap:generalandadministrativeexpense,1140000000,C_0000789019_20160101_20160331
us-gaap:generalandadministrativeexpense,3126000000,C_0000789019_20160701_20170331
us-gaap:generalandadministrativeexpense,3262000000,C_0000789019_20150701_20160331
us-gaap:operatingincomeloss,5594000000,C_0000789019_20170101_20170331
us-gaap:operatingincomeloss,5283000000,C_0000789019_20160101_20160331
us-gaap:operatingincomeloss,16996000000,C_0000789019_20160701_20170331
us-gaap:operatingincomeloss,17102000000,C_0000789019_20150701_20160331
us-gaap:nonoperatingincomeexpense,322000000,C_0000789019_20170101_20170331
us-gaap:nonoperatingincomeexpense,608000000,C_0000789019_20160701_20170331
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,5916000000,C_0000789019_20170101_20170331
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,5036000000,C_0000789019_20160101_20160331
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,17604000000,C_0000789019_20160701_20170331
us-gaap:incomelossfromcontinuingoperationsbeforeincometaxesminorityinterestandincomelossfromequityme,16404000000,C_0000789019_20150701_20160331
us-gaap:incometaxexpensebenefit,1115000000,C_0000789019_20170101_20170331
us-gaap:incometaxexpensebenefit,1280000000,C_0000789019_20160101_20160331
us-gaap:incometaxexpensebenefit,2913000000,C_0000789019_20160701_20170331
us-gaap:incometaxexpensebenefit,2728000000,C_0000789019_20150701_20160331
us-gaap:netincomeloss,4801000000,C_0000789019_20170101_20170331
us-gaap:netincomeloss,3756000000,C_0000789019_20160101_20160331
us-gaap:netincomeloss,14691000000,C_0000789019_20160701_20170331
us-gaap:netincomeloss,13676000000,C_0000789019_20150701_20160331
us-gaap:earningspersharebasic,0.62,C_0000789019_20170101_20170331
us-gaap:earningspersharebasic,0.48,C_0000789019_20160101_20160331
us-gaap:earningspersharebasic,1.89,C_0000789019_20160701_20170331
us-gaap:earningspersharebasic,1.72,C_0000789019_20150701_20160331
us-gaap:earningspersharediluted,0.61,C_0000789019_20170101_20170331
us-gaap:earningspersharediluted,0.47,C_0000789019_20160101_20160331
us-gaap:earningspersharediluted,1.87,C_0000789019_20160701_20170331
us-gaap:earningspersharediluted,1.70,C_0000789019_20150701_20160331
us-gaap:weightedaveragenumberofsharesoutstandingbasic,7725000000,C_0000789019_20170101_20170331
us-gaap:weightedaveragenumberofsharesoutstandingbasic,7895000000,C_0000789019_20160101_20160331
us-gaap:weightedaveragenumberofsharesoutstandingbasic,7756000000,C_0000789019_20160701_20170331
