0,1,2
us-gaap:stockrepurchaseprogramauthorizedamount1,40000000000,eol_PE8528----1610-Q0011_STD_0_20130916_0
us-gaap:debtinstrumentfaceamount,19800000000,eol_PE8528----1610-Q0011_STD_0_20160831_0_1324529x1362605
us-gaap:stockrepurchaseprogramauthorizedamount1,40000000000,eol_PE8528----1610-Q0011_STD_0_20160920_0
us-gaap:stockholdersequity,77445000000,eol_PE8528----1610-Q0011_STD_0_20150930_0
us-gaap:cashandcashequivalentsatcarryingvalue,5431000000,eol_PE8528----1610-Q0011_STD_0_20150930_0
us-gaap:stockholdersequity,647000000,eol_PE8528----1610-Q0011_STD_0_20150930_0_1330097x1324086
us-gaap:stockholdersequity,7896000000,eol_PE8528----1610-Q0011_STD_0_20150930_0_1330097x1326044
us-gaap:stockholdersequity,2598000000,eol_PE8528----1610-Q0011_STD_0_20150930_0_1330097x1327179
us-gaap:stockholdersequity,67811000000,eol_PE8528----1610-Q0011_STD_0_20150930_0_1330097x1330699
us-gaap:stockholdersequity,1738000000,eol_PE8528----1610-Q0011_STD_0_20150930_0_1330097x1333538
us-gaap:commonstocksharesauthorized,24000000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:commonstocksharesoutstanding,7784000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:retainedearningsaccumulateddeficit,944000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:otherliabilitiesnoncurrent,14340000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:longtermdebtfairvalue,64000000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:liabilities,142152000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:liabilitiesandstockholdersequity,212524000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:employeerelatedliabilitiescurrent,3621000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
us-gaap:depositsreceivedforsecuritiesloanedatcarryingvalue,210000000,eol_PE8528----1610-Q0011_STD_0_20160930_0
