0,1,2
us-gaap:debtinstrumentfaceamount,550000000,eol_PE8528----1310-Q0027_STD_0_20130430_0_714378x871857
us-gaap:cashandcashequivalentsatcarryingvalue,5036000000,eol_PE8528----1310-Q0027_STD_0_20120930_0
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,47000000,eol_PE8528----1310-Q0027_STD_0_20120930_0_709650x707360
us-gaap:stockholdersequity,66084000000,eol_PE8528----1310-Q0027_STD_0_20120930_0_709650x710937
us-gaap:stockholdersequity,932000000,eol_PE8528----1310-Q0027_STD_0_20120930_0_709650x715280
us-gaap:stockholdersequity,1820000000,eol_PE8528----1310-Q0027_STD_0_20120930_0_709650x716406
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,1705000000,eol_PE8528----1310-Q0027_STD_0_20120930_0_709650x716687
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,68000000,eol_PE8528----1310-Q0027_STD_0_20120930_0_709650x861566
us-gaap:availableforsalesecuritiesdebtsecurities,1500000000,eol_PE8528----1310-Q0027_STD_0_20130923_0_707059x862997_715990x711503
us-gaap:availableforsalesecuritiesdebtsecurities,2000000000,eol_PE8528----1310-Q0027_STD_0_20130923_0_707059x862997_715990x711503
us-gaap:goodwill,14667000000,eol_PE8528----1310-Q0027_STD_0_20130930_0
us-gaap:cashandcashequivalentsatcarryingvalue,4023000000,eol_PE8528----1310-Q0027_STD_0_20130930_0
us-gaap:goodwill,1311000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_707278x801843
us-gaap:goodwill,867000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_707278x861490
us-gaap:goodwill,1680000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_707278x861491
us-gaap:goodwill,738000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_707278x861492
us-gaap:goodwill,10071000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_707278x861493
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,40000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_709650x707360
us-gaap:stockholdersequity,67230000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_709650x710937
us-gaap:stockholdersequity,11680000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_709650x715280
us-gaap:stockholdersequity,2731000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_709650x716406
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,2746000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_709650x716687
us-gaap:goodwill,11382000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_862956x760883
us-gaap:goodwill,3285000000,eol_PE8528----1310-Q0027_STD_0_20130930_0_862956x861494
us-gaap:lineofcreditfacilitymaximumborrowingcapacity,5000000000,eol_PE8528----1310-Q0027_STD_0_20131130_0
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,2006000000,eol_PE8528----1310-Q0027_STD_0_20121231_0
us-gaap:stockholdersequity,72576000000,eol_PE8528----1310-Q0027_STD_0_20121231_0
us-gaap:cashandcashequivalentsatcarryingvalue,6017000000,eol_PE8528----1310-Q0027_STD_0_20121231_0
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,38000000,eol_PE8528----1310-Q0027_STD_0_20121231_0_709650x707360
us-gaap:stockholdersequity,66334000000,eol_PE8528----1310-Q0027_STD_0_20121231_0_709650x710937
us-gaap:stockholdersequity,4236000000,eol_PE8528----1310-Q0027_STD_0_20121231_0_709650x715280
us-gaap:stockholdersequity,2006000000,eol_PE8528----1310-Q0027_STD_0_20121231_0_709650x716406
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,1897000000,eol_PE8528----1310-Q0027_STD_0_20121231_0_709650x716687
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,71000000,eol_PE8528----1310-Q0027_STD_0_20121231_0_709650x861566
us-gaap:commonstocksharesauthorized,24000000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
us-gaap:commonstocksharesoutstanding,8300000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
us-gaap:deferredrevenuenoncurrent,1858000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
us-gaap:longtermdebtcurrent,2000000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
us-gaap:liabilitiescurrent,33742000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,3277000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
us-gaap:accruedincometaxesnoncurrent,9200000000,eol_PE8528----1310-Q0027_STD_0_20131231_0
