0,1,2
us-gaap:accountspayablecurrent,1694000000,As_Of_12_31_2015
us-gaap:accountspayablecurrent,1798000000,As_Of_12_31_2016
us-gaap:accountspayabletradecurrent,566000000,As_Of_12_31_2015
us-gaap:accountspayabletradecurrent,578000000,As_Of_12_31_2016
us-gaap:accountsreceivablenetcurrent,4154000000,As_Of_12_31_2015
us-gaap:accountsreceivablenetcurrent,4392000000,As_Of_12_31_2016
us-gaap:accrualfortaxesotherthanincometaxescurrent,89000000,As_Of_12_31_2015
us-gaap:accrualfortaxesotherthanincometaxescurrent,90000000,As_Of_12_31_2016
us-gaap:accruedemployeebenefitscurrent,148000000,As_Of_12_31_2015
us-gaap:accruedemployeebenefitscurrent,155000000,As_Of_12_31_2016
us-gaap:accruedincometaxescurrent,332000000,As_Of_12_31_2015
us-gaap:accruedincometaxescurrent,299000000,As_Of_12_31_2016
us-gaap:accruedincometaxesnoncurrent,154000000,As_Of_12_31_2015
us-gaap:accruedincometaxesnoncurrent,244000000,As_Of_12_31_2016
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14583000000,As_Of_12_31_2015
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14983000000,As_Of_12_31_2016
us-gaap:accumulatedothercomprehensiveincomelosscumulativechangesinnetgainlossfromcashflowhedgeseffec,91000000,As_Of_12_31_2016_us-gaap_DerivativeInstrumentsGainLossByHedgingRelationshipAxis_us-gaap_CashFlowHedgingMember
us-gaap:additionalpaidincapitalcommonstock,4791000000,As_Of_12_31_2015
us-gaap:additionalpaidincapitalcommonstock,5061000000,As_Of_12_31_2016
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,438000000,Duration_1_1_2014_To_12_31_2014
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,438000000,Duration_1_1_2014_To_12_31_2014_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,412000000,Duration_1_1_2015_To_12_31_2015
