0,1,2
us-gaap:accountspayablecurrent,1807000000,As_Of_12_31_2014
us-gaap:accountspayablecurrent,1694000000,As_Of_12_31_2015
us-gaap:accountsreceivablenetcurrent,4238000000,As_Of_12_31_2014
us-gaap:accountsreceivablenetcurrent,4154000000,As_Of_12_31_2015
us-gaap:accrualfortaxesotherthanincometaxescurrent,90000000,As_Of_12_31_2014
us-gaap:accrualfortaxesotherthanincometaxescurrent,89000000,As_Of_12_31_2015
us-gaap:accruedincometaxescurrent,435000000,As_Of_12_31_2014
us-gaap:accruedincometaxescurrent,332000000,As_Of_12_31_2015
us-gaap:accruedincometaxesnoncurrent,519000000,As_Of_12_31_2014
us-gaap:accruedincometaxesnoncurrent,154000000,As_Of_12_31_2015
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14352000000,As_Of_12_31_2014
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,14583000000,As_Of_12_31_2015
us-gaap:accumulatedothercomprehensiveincomelosscumulativechangesinnetgainlossfromcashflowhedgeseffec,124000000,As_Of_12_31_2015_us-gaap_DerivativeInstrumentsGainLossByHedgingRelationshipAxis_us-gaap_CashFlowHedgingMember
us-gaap:additionalpaidincapitalcommonstock,4379000000,As_Of_12_31_2014
us-gaap:additionalpaidincapitalcommonstock,4791000000,As_Of_12_31_2015
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,324000000,Duration_1_1_2013_To_12_31_2013
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,324000000,Duration_1_1_2013_To_12_31_2013_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,438000000,Duration_1_1_2014_To_12_31_2014
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,438000000,Duration_1_1_2014_To_12_31_2014_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,412000000,Duration_1_1_2015_To_12_31_2015
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationandexerciseofstockoptions,412000000,Duration_1_1_2015_To_12_31_2015_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,16000000,Duration_1_1_2013_To_12_31_2013_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,43000000,Duration_1_1_2013_To_12_31_2013_us-gaap_AwardTypeAxis_us-gaap_RestrictedStockMember
us-gaap:adjustmenttoadditionalpaidincapitalincometaxeffectfromsharebasedcompensationnet,11000000,Duration_1_1_2014_To_12_31_2014_us-gaap_AwardTypeAxis_us-gaap_PerformanceSharesMember
