0,1,2
us-gaap:accountspayablecurrent,485000000,FI2017Q4
us-gaap:accountspayablecurrent,431000000,FI2018Q2
us-gaap:accountsreceivablenetcurrent,826000000,FI2017Q4
us-gaap:accountsreceivablenetcurrent,1213000000,FI2018Q2
us-gaap:accruedincometaxesnoncurrent,96000000,FI2017Q4
us-gaap:accruedincometaxesnoncurrent,105000000,FI2018Q2
us-gaap:accruedliabilitiescurrent,507000000,FI2017Q4
us-gaap:accruedliabilitiescurrent,517000000,FI2018Q2
us-gaap:accruedprofessionalfeescurrentandnoncurrent,13000000,FI2017Q4
us-gaap:accruedprofessionalfeescurrentandnoncurrent,15000000,FI2018Q2
us-gaap:accruedrentnoncurrent,6000000,FI2017Q4
us-gaap:accruedrentnoncurrent,8000000,FI2018Q2
us-gaap:accruedroyaltiescurrent,7000000,FI2017Q4
us-gaap:accruedroyaltiescurrent,11000000,FI2018Q2
us-gaap:additionalpaidincapital,4708000000,FI2017Q4
us-gaap:additionalpaidincapital,5048000000,FI2018Q2
us-gaap:amortizationofdebtdiscountpremium,14000000,FD2017Q2YTD
us-gaap:amortizationofdebtdiscountpremium,2000000,FD2018Q2YTD
us-gaap:amortizationoffinancingcostsanddiscounts,7000000,FD2017Q2QTD
us-gaap:amortizationoffinancingcostsanddiscounts,14000000,FD2017Q2YTD
us-gaap:amortizationoffinancingcostsanddiscounts,1000000,FD2018Q2QTD
us-gaap:amortizationoffinancingcostsanddiscounts,2000000,FD2018Q2YTD
us-gaap:amortizationofintangibleassets,18000000,FD2017Q2QTD
us-gaap:amortizationofintangibleassets,35000000,FD2017Q2YTD
us-gaap:amortizationofintangibleassets,14000000,FD2018Q2QTD
us-gaap:amortizationofintangibleassets,29000000,FD2018Q2YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,2000000,FD2017Q2YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,1000000,FD2018Q2YTD
us-gaap:assets,9841000000,FI2017Q4
us-gaap:assets,9402000000,FI2018Q2
us-gaap:assetscurrent,8536000000,FI2017Q4
us-gaap:assetscurrent,8070000000,FI2018Q2
us-gaap:assetsfairvaluedisclosurerecurring,489000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_AssetBackedSecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,2388000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,70000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_ForeignGovernmentDebtMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,321000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MoneyMarketFundsMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member
us-gaap:assetsfairvaluedisclosurerecurring,162000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MortgageBackedSecuritiesIssuedByUSGovernmentSponsoredEnterprisesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,1188000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,850000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USTreasurySecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,329000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_AssetBackedSecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,1660000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,64000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_ForeignGovernmentDebtMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,1663000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MoneyMarketFundsMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member
us-gaap:assetsfairvaluedisclosurerecurring,154000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MortgageBackedSecuritiesIssuedByUSGovernmentSponsoredEnterprisesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,1026000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:assetsfairvaluedisclosurerecurring,656000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USTreasurySecuritiesMember_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,19000000,FI2017Q4
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,1000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,10000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,1000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MortgageBackedSecuritiesIssuedByUSGovernmentSponsoredEnterprisesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,5000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,2000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USTreasurySecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,13000000,FI2018Q2
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,1000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,5000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,1000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MortgageBackedSecuritiesIssuedByUSGovernmentSponsoredEnterprisesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,4000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,2000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USTreasurySecuritiesMember
us-gaap:availableforsaledebtsecuritiesamortizedcostbasis,5484000000,FI2017Q4
us-gaap:availableforsaledebtsecuritiesamortizedcostbasis,5562000000,FI2018Q2
us-gaap:availableforsalesecurities,5468000000,FI2017Q4
us-gaap:availableforsalesecurities,489000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsalesecurities,2388000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsalesecurities,70000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_ForeignGovernmentDebtMember
us-gaap:availableforsalesecurities,321000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MoneyMarketFundsMember
us-gaap:availableforsalesecurities,162000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MortgageBackedSecuritiesIssuedByUSGovernmentSponsoredEnterprisesMember
us-gaap:availableforsalesecurities,1188000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember
us-gaap:availableforsalesecurities,850000000,FI2017Q4_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USTreasurySecuritiesMember
us-gaap:availableforsalesecurities,5552000000,FI2018Q2
us-gaap:availableforsalesecurities,329000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsalesecurities,1660000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsalesecurities,64000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_ForeignGovernmentDebtMember
us-gaap:availableforsalesecurities,1663000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MoneyMarketFundsMember
us-gaap:availableforsalesecurities,154000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_MortgageBackedSecuritiesIssuedByUSGovernmentSponsoredEnterprisesMember
us-gaap:availableforsalesecurities,1026000000,FI2018Q2_nvda_SummaryOfCashEquivalentsAndMarketableSecuritiesAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember
