0,1,2
us-gaap:accountspayablecurrent,485000000,FI2017Q4
us-gaap:accountspayablecurrent,511000000,FI2018Q3
us-gaap:accountsreceivablenetcurrent,826000000,FI2017Q4
us-gaap:accountsreceivablenetcurrent,1167000000,FI2018Q3
us-gaap:accruedincometaxesnoncurrent,96000000,FI2017Q4
us-gaap:accruedincometaxesnoncurrent,116000000,FI2018Q3
us-gaap:accruedliabilitiescurrent,507000000,FI2017Q4
us-gaap:accruedliabilitiescurrent,493000000,FI2018Q3
us-gaap:accruedprofessionalfeescurrentandnoncurrent,13000000,FI2017Q4
us-gaap:accruedprofessionalfeescurrentandnoncurrent,13000000,FI2018Q3
us-gaap:accruedrentnoncurrent,6000000,FI2017Q4
us-gaap:accruedrentnoncurrent,8000000,FI2018Q3
us-gaap:accruedroyaltiescurrent,7000000,FI2017Q4
us-gaap:accruedroyaltiescurrent,16000000,FI2018Q3
us-gaap:additionalpaidincapital,4708000000,FI2017Q4
us-gaap:additionalpaidincapital,5219000000,FI2018Q3
us-gaap:amortizationofdebtdiscountpremium,20000000,FD2017Q3YTD
us-gaap:amortizationofdebtdiscountpremium,3000000,FD2018Q3YTD
us-gaap:amortizationoffinancingcostsanddiscounts,5000000,FD2017Q3QTD
us-gaap:amortizationoffinancingcostsanddiscounts,20000000,FD2017Q3YTD
us-gaap:amortizationoffinancingcostsanddiscounts,2000000,FD2018Q3YTD
us-gaap:amortizationofintangibleassets,18000000,FD2017Q3QTD
us-gaap:amortizationofintangibleassets,53000000,FD2017Q3YTD
us-gaap:amortizationofintangibleassets,13000000,FD2018Q3QTD
us-gaap:amortizationofintangibleassets,42000000,FD2018Q3YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,7000000,FD2017Q3QTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,9000000,FD2017Q3YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,3000000,FD2018Q3QTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,4000000,FD2018Q3YTD
us-gaap:assets,9841000000,FI2017Q4
us-gaap:assets,9830000000,FI2018Q3
us-gaap:assetscurrent,8536000000,FI2017Q4
us-gaap:assetscurrent,8479000000,FI2018Q3
