0,1,2
us-gaap:accountspayablecurrent,3102000000,FI2017Q4
us-gaap:accountspayablecurrent,3162000000,FI2018Q1
us-gaap:accountsreceivablenetcurrent,6873000000,FI2017Q4
us-gaap:accountsreceivablenetcurrent,7245000000,FI2018Q1
us-gaap:accountsreceivablenetcurrent,7209000000,FI2018Q1_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis_us-gaap_CalculatedUnderRevenueGuidanceInEffectBeforeTopic606Member
us-gaap:accountsreceivablenetcurrent,5000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_us-gaap_AccountingStandardsUpdate201409Member_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis_us-gaap_DifferenceBetweenRevenueGuidanceInEffectBeforeAndAfterTopic606Member
us-gaap:accountsreceivablenetcurrent,5000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_us-gaap_NewAccountingPronouncementMember
us-gaap:accruedincometaxescurrent,708000000,FI2017Q4
us-gaap:accruedincometaxescurrent,717000000,FI2018Q1
us-gaap:accruedincometaxescurrent,713000000,FI2018Q1_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis_us-gaap_CalculatedUnderRevenueGuidanceInEffectBeforeTopic606Member
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16602000000,FI2017Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16483000000,FI2018Q1
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,266000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_mrk_AccountingStandardUpdate201802Member
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,8000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_us-gaap_AccountingStandardsUpdate201601Member
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,274000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_us-gaap_NewAccountingPronouncementMember
us-gaap:additionalpaidincapitalcommonstock,39902000000,FI2017Q4
us-gaap:additionalpaidincapitalcommonstock,39874000000,FI2018Q1
us-gaap:allocatedsharebasedcompensationexpensenetoftax,52000000,FD2017Q1QTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,65000000,FD2018Q1YTD
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,210000000,FI2017Q4
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,205000000,FI2018Q1
