0,1,2
us-gaap:accountspayablecurrent,3102000000,FI2017Q4
us-gaap:accountspayablecurrent,3091000000,FI2018Q3
us-gaap:accountsreceivablenetcurrent,6873000000,FI2017Q4
us-gaap:accountsreceivablenetcurrent,7374000000,FI2018Q3
us-gaap:accountsreceivablenetcurrent,7329000000,FI2018Q3_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis_us-gaap_CalculatedUnderRevenueGuidanceInEffectBeforeTopic606Member
us-gaap:accountsreceivablenetcurrent,5000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_us-gaap_AccountingStandardsUpdate201409Member_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis_us-gaap_DifferenceBetweenRevenueGuidanceInEffectBeforeAndAfterTopic606Member
us-gaap:accountsreceivablenetcurrent,5000000,I2018Q1Jan1_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_us-gaap_NewAccountingPronouncementMember
us-gaap:accruedincometaxescurrent,708000000,FI2017Q4
us-gaap:accruedincometaxescurrent,759000000,FI2018Q3
us-gaap:accruedincometaxescurrent,754000000,FI2018Q3_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis_us-gaap_CalculatedUnderRevenueGuidanceInEffectBeforeTopic606Member
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16602000000,FI2017Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16568000000,FI2018Q3
us-gaap:additionalpaidincapitalcommonstock,39902000000,FI2017Q4
us-gaap:additionalpaidincapitalcommonstock,39762000000,FI2018Q3
us-gaap:allocatedsharebasedcompensationexpensenetoftax,53000000,FD2017Q3QTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,162000000,FD2017Q3YTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,77000000,FD2018Q3QTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,219000000,FD2018Q3YTD
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,210000000,FI2017Q4
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,229000000,FI2018Q3
us-gaap:amortizationofintangibleassets,9000000,FD2018Q1QTD_srt_CounterpartyNameAxis_mrk_AstraZenecaMember_srt_ProductOrServiceAxis_mrk_LynparzaMember
us-gaap:amortizationofintangibleassets,17000000,FD2018Q2QTD_srt_CounterpartyNameAxis_mrk_AstraZenecaMember_srt_ProductOrServiceAxis_mrk_LynparzaMember
us-gaap:amortizationofintangibleassets,106000000,FD2018Q2QTD_srt_CounterpartyNameAxis_mrk_BayerAGMember_srt_ProductOrServiceAxis_mrk_AdempasMember
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,4000000,FD2017Q3YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,2000000,FD2018Q3QTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,7000000,FD2018Q3YTD
us-gaap:assets,87872000000,FI2017Q4
us-gaap:assets,85130000000,FI2018Q3
us-gaap:assetscurrent,24766000000,FI2017Q4
us-gaap:assetscurrent,26836000000,FI2018Q3
us-gaap:assetsfairvaluedisclosure,343000000,FI2017Q4_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
us-gaap:assetsfairvaluedisclosure,14970000000,FI2017Q4_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
us-gaap:assetsfairvaluedisclosure,15313000000,FI2017Q4_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
us-gaap:assetsfairvaluedisclosure,432000000,FI2018Q3_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
us-gaap:assetsfairvaluedisclosure,10509000000,FI2018Q3_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel2Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
us-gaap:assetsfairvaluedisclosure,10941000000,FI2018Q3_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,11000000,FI2017Q4
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,1000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,9000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,1000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_MortgageBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,3000000,FI2018Q3
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,1000000,FI2018Q3_us-gaap_FinancialInstrumentAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedgainbeforetax,2000000,FI2018Q3_us-gaap_FinancialInstrumentAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,79000000,FI2017Q4
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,7000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,40000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_CorporateDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,6000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_ForeignGovernmentDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,9000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_MortgageBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,17000000,FI2017Q4_us-gaap_FinancialInstrumentAxis_us-gaap_USGovernmentAgenciesDebtSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,127000000,FI2018Q3
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,13000000,FI2018Q3_us-gaap_FinancialInstrumentAxis_us-gaap_AssetBackedSecuritiesMember
us-gaap:availableforsaledebtsecuritiesaccumulatedgrossunrealizedlossbeforetax,88000000,FI2018Q3_us-gaap_FinancialInstrumentAxis_us-gaap_CorporateDebtSecuritiesMember
