0,1,2
us-gaap:accountspayablecurrent,2807000000,FI2016Q4
us-gaap:accountspayablecurrent,2934000000,FI2017Q2
us-gaap:accountsreceivablenetcurrent,7018000000,FI2016Q4
us-gaap:accountsreceivablenetcurrent,7439000000,FI2017Q2
us-gaap:accruedincometaxescurrent,2239000000,FI2016Q4
us-gaap:accruedincometaxescurrent,1979000000,FI2017Q2
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,15749000000,FI2016Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16375000000,FI2017Q2
us-gaap:additionalpaidincapitalcommonstock,39939000000,FI2016Q4
us-gaap:additionalpaidincapitalcommonstock,39776000000,FI2017Q2
us-gaap:allocatedsharebasedcompensationexpensenetoftax,55000000,FD2016Q2QTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,103000000,FD2016Q2YTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,57000000,FD2017Q2QTD
us-gaap:allocatedsharebasedcompensationexpensenetoftax,109000000,FD2017Q2YTD
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,195000000,FI2016Q4
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,200000000,FI2017Q2
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,13000000,FD2016Q2QTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,12000000,FD2016Q2YTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,5000000,FD2017Q2QTD
us-gaap:antidilutivesecuritiesexcludedfromcomputationofearningspershareamount,4000000,FD2017Q2YTD
us-gaap:assets,95377000000,FI2016Q4
us-gaap:assets,92804000000,FI2017Q2
us-gaap:assetscurrent,30614000000,FI2016Q4
us-gaap:assetscurrent,28167000000,FI2017Q2
us-gaap:assetsfairvaluedisclosurerecurring,378000000,FI2016Q4_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member_us-gaap_FairValueByMeasurementFrequencyAxis_us-gaap_FairValueMeasurementsRecurringMember
