0,1,2
us-gaap:stockholdersequity,76615000000,eol_PE2035----1410-K0012_STD_0_20110924_0
us-gaap:standardproductwarrantyaccrual,1240000000,eol_PE2035----1410-K0012_STD_0_20110924_0
us-gaap:unrecognizedtaxbenefits,1375000000,eol_PE2035----1410-K0012_STD_0_20110924_0
us-gaap:cashandcashequivalentsatcarryingvalue,9815000000,eol_PE2035----1410-K0012_STD_0_20110924_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,33.07,eol_PE2035----1410-K0012_STD_0_20110924_0_901822x902721
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,101122000,eol_PE2035----1410-K0012_STD_0_20110924_0_901822x902721
us-gaap:stockholdersequity,443000000,eol_PE2035----1410-K0012_STD_0_20110924_0_907910x900178
us-gaap:stockholdersequity,62841000000,eol_PE2035----1410-K0012_STD_0_20110924_0_907910x901097
us-gaap:commonstocksharesoutstanding,6504937000,eol_PE2035----1410-K0012_STD_0_20110924_0_907910x901930
us-gaap:stockholdersequity,13331000000,eol_PE2035----1410-K0012_STD_0_20110924_0_907910x901930
us-gaap:stockrepurchaseprogramauthorizedamount1,60000000000,eol_PE2035----1410-K0012_STD_0_20130430_0
us-gaap:stockrepurchaseprogramauthorizedamount1,90000000000,eol_PE2035----1410-K0012_STD_0_20140430_0
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities,258000000,eol_PE2035----1410-K0012_STD_0_20140731_0_908469x1081172
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedintangibleassets,636000000,eol_PE2035----1410-K0012_STD_0_20140731_0_908469x1081172
us-gaap:gaincontingencyunrecordedamount,930000000,eol_PE2035----1410-K0012_STD_0_20140306_0_902424x941787
us-gaap:commonstockparorstatedvaluepershare,0.00001,eol_PE2035----1410-K0012_STD_0_20140329_0
us-gaap:debtinstrumentcarryingamount,17000000000,eol_PE2035----1410-K0012_STD_0_20130629_0_911832x1077266
us-gaap:debtinstrumentcarryingamount,12000000000,eol_PE2035----1410-K0012_STD_0_20140628_0_911832x1077267
us-gaap:stockrepurchaseprogramauthorizedamount1,10000000000,eol_PE2035----1410-K0012_STD_0_20120929_0
us-gaap:stockholdersequity,118210000000,eol_PE2035----1410-K0012_STD_0_20120929_0
us-gaap:standardproductwarrantyaccrual,1638000000,eol_PE2035----1410-K0012_STD_0_20120929_0
us-gaap:unrecognizedtaxbenefits,2062000000,eol_PE2035----1410-K0012_STD_0_20120929_0
us-gaap:cashandcashequivalentsatcarryingvalue,10746000000,eol_PE2035----1410-K0012_STD_0_20120929_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,49.27,eol_PE2035----1410-K0012_STD_0_20120929_0_901822x902721
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,105037000,eol_PE2035----1410-K0012_STD_0_20120929_0_901822x902721
us-gaap:stockholdersequity,499000000,eol_PE2035----1410-K0012_STD_0_20120929_0_907910x900178
us-gaap:stockholdersequity,101289000000,eol_PE2035----1410-K0012_STD_0_20120929_0_907910x901097
us-gaap:commonstocksharesoutstanding,6574458000,eol_PE2035----1410-K0012_STD_0_20120929_0_907910x901930
us-gaap:stockholdersequity,16422000000,eol_PE2035----1410-K0012_STD_0_20120929_0_907910x901930
us-gaap:commonstocksharesissued,6294494000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:commonstocksharesoutstanding,6294494000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:commonstocksharesauthorized,12600000000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:deferredrevenuenoncurrent,2625000000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,11922000000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:liabilitiescurrent,43658000000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:unrecognizedtaxbenefitsthatwouldimpacteffectivetaxrate,1400000000,eol_PE2035----1410-K0012_STD_0_20130928_0
us-gaap:deferredtaxliabilitiesother,112000000,eol_PE2035----1410-K0012_STD_0_20130928_0
