0,1,2
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,110.40,D2014Q2Oct1.2014-Feb28.2015_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementAugustTwentyFourteenMember
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,89.39,D2015Q2Dec31_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementJanuaryTwentyFourteenMember
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,124.24,D2015Q3May1-Jul.31.2015_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementMayTwentyFifteenMember
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,103.02,D2016Q4Apr30_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementNovember2015Member
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,99.25,D2016Q4Aug31_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementMay2016Member
us-gaap:accountspayablecurrent,35490000000,FI2015Q4
us-gaap:accountspayablecurrent,37294000000,FI2016Q4
us-gaap:accountsreceivablenetcurrent,16849000000,FI2015Q4
us-gaap:accountsreceivablenetcurrent,15754000000,FI2016Q4
us-gaap:accruedliabilitiescurrent,25181000000,FI2015Q4
us-gaap:accruedliabilitiescurrent,22027000000,FI2016Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,26786000000,FI2015Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,34235000000,FI2016Q4
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,634000000,FI2016Q4
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationrequisiteserviceperiodrecognitionv,2863000000,FD2014Q4YTD
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationrequisiteserviceperiodrecognitionv,2863000000,FD2014Q4YTD_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationrequisiteserviceperiodrecognitionv,3586000000,FD2015Q4YTD
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationrequisiteserviceperiodrecognitionv,3586000000,FD2015Q4YTD_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationrequisiteserviceperiodrecognitionv,4262000000,FD2016Q4YTD
us-gaap:adjustmentstoadditionalpaidincapitalsharebasedcompensationrequisiteserviceperiodrecognitionv,4262000000,FD2016Q4YTD_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockIncludingAdditionalPaidInCapitalMember
us-gaap:allocatedsharebasedcompensationexpense,2863000000,FD2014Q4YTD
