0,1,2
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities,258000000,eol_PE2035----1510-K0012_STD_0_20140731_0_1114608x1282941
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedintangibleassets,636000000,eol_PE2035----1510-K0012_STD_0_20140731_0_1114608x1282941
us-gaap:gaincontingencyunrecordedamount,548000000,eol_PE2035----1510-K0012_STD_0_20150518_0_1110355x1222068
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingnumber,1200000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:commonstockparorstatedvaluepershare,0.00001,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:commonstocksharesauthorized,12600000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:commonstocksharesoutstanding,5578753000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingweightedaverageex,15.08,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:numberofstores,463,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:commonstocksharesissued,5578753000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:commonstocksincludingadditionalpaidincapital,27416000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:liabilitiescurrent,80610000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:undistributedearningsofforeignsubsidiaries,91500000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,26786000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:longtermdebtnoncurrent,53463000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:operatingleasesfutureminimumpaymentsdueinfouryears,715000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalafteryearfive,34345000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:deferredtaxliabilitiesundistributedforeignearnings,26868000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:deferredrevenuenoncurrent,3624000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:deferredtaxliabilitiesnoncurrent,24062000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:accruedliabilitiescurrent,25181000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:deferredincometaxliabilitiesnet,16260000000,eol_PE2035----1510-K0012_STD_0_20150926_0
us-gaap:longtermdebtcurrent,2500000000,eol_PE2035----1510-K0012_STD_0_20150926_0
