0,1
us-gaap:gaincontingencyunrecordedamount,930000000
us-gaap:standardproductwarrantyaccrual,2310000000
us-gaap:standardproductwarrantyaccrual,3014000000
us-gaap:cashandcashequivalentsatcarryingvalue,12053000000
us-gaap:standardproductwarrantyaccrual,3980000000
us-gaap:commonstocksharesissued,861745
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,17224000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingweightedaverageex,157.93
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingnumber,2400000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardnumberofsharesavailableforgrant,70300000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,467.61
us-gaap:commonstocksharesauthorized,1800000
us-gaap:commonstockparorstatedvaluepershare,0.00001
us-gaap:commonstocksharesoutstanding,861745
us-gaap:deferredrevenuenoncurrent,3164000000
us-gaap:unrecognizedtaxbenefitsthatwouldimpacteffectivetaxrate,1600000000
us-gaap:liabilitiescurrent,43208000000
us-gaap:unrecordedunconditionalpurchaseobligationbalancesheetamount,2800000000
us-gaap:unrecognizedtaxbenefits,3000000000
us-gaap:employeerelatedliabilitiescurrent,980000000
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,15286000000
us-gaap:otheraccruedliabilitiescurrent,5928000000
us-gaap:operatingleasesfutureminimumpaymentsdue,4800000000
us-gaap:accountspayablecurrent,18914000000
us-gaap:otherliabilitiesnoncurrent,22476000000
us-gaap:stockholdersequity,120179000000
us-gaap:unrecognizedtaxbenefitsincometaxpenaltiesandinterestaccrued,590000000
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities,80000000
us-gaap:otherdeferredcreditscurrent,1145000000
us-gaap:retainedearningsaccumulateddeficit,98934000000
us-gaap:deferredrevenuecurrent,8310000000
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalafteryearfive,8500000000
us-gaap:accruedliabilitiescurrent,15984000000
us-gaap:accruedmarketingcostscurrent,1403000000
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalinyearthree,2500000000
us-gaap:debtinstrumentcarryingamount,17000000000
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,88000000
us-gaap:otheraccruedliabilitiesnoncurrent,3005000000
us-gaap:commonstocksincludingadditionalpaidincapital,21496000000
us-gaap:standardproductwarrantyaccrual,4368000000
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalinyearfive,6000000000
us-gaap:longtermdebt,16962000000
us-gaap:liabilities,85810000000
us-gaap:finitelivedintangibleassetsaccumulatedamortization,2533000000
us-gaap:taxespayablecurrent,2160000000
us-gaap:liabilitiesandstockholdersequity,205989000000
us-gaap:deferredtaxliabilitiesnoncurrent,19471000000
us-gaap:otherassetsnoncurrent,5106000000
us-gaap:availableforsalesecuritiescurrent,22401000000
us-gaap:derivativefairvalueofderivativenet,73000000
us-gaap:goodwill,2055000000
us-gaap:availableforsalesecuritiesnoncurrent,109239000000
us-gaap:availableforsalesecuritiesamortizedcost,150698000000
us-gaap:intangibleassetsnetexcludinggoodwill,3928000000
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedintangibleassets,165000000
us-gaap:accountsreceivablenetcurrent,9700000000
us-gaap:inventorynet,1829000000
us-gaap:indefinitelivedintangibleassetsexcludinggoodwill,100000000
us-gaap:inventoryfinishedgoodsnetofreserves,1385000000
us-gaap:propertyplantandequipmentgross,30406000000
us-gaap:deferredtaxassetsnetcurrent,4014000000
us-gaap:inventorypartsandcomponentsnetofreserves,444000000
us-gaap:propertyplantandequipmentnet,15120000000
us-gaap:assets,205989000000
us-gaap:cashandcashequivalentsatcarryingvalue,18949000000
us-gaap:nontradereceivablescurrent,6120000000
us-gaap:finitelivedintangibleassetsnet,3828000000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingintrinsicvalue,926000000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsag,9247000000
