0,1,2
us-gaap:gaincontingencyunrecordedamount,548000000,eol_PE2035----1510-Q0015_STD_0_20150518_0_1110355x1222068
us-gaap:standardproductwarrantyaccrual,5195000000,eol_PE2035----1510-Q0015_STD_0_20141227_0
us-gaap:cashandcashequivalentsatcarryingvalue,19478000000,eol_PE2035----1510-Q0015_STD_0_20141227_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingnumber,1100000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:commonstockparorstatedvaluepershare,0.00001,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardnumberofsharesavailableforgrant,376500000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:commonstocksharesauthorized,12600000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:commonstocksharesoutstanding,5544487000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingweightedaverageex,15.24,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:numberofstores,469,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:commonstocksharesissued,5544487000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:commonstocksincludingadditionalpaidincapital,28253000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:liabilitiescurrent,76092000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,29042000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:longtermdebtnoncurrent,53204000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:deferredrevenuenoncurrent,3546000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:deferredtaxliabilitiesnoncurrent,21617000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:accruedliabilitiescurrent,24032000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:longtermdebtcurrent,2500000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:liabilities,165017000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:finitelivedintangibleassetsaccumulatedamortization,4666000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,63000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:unrecognizedtaxbenefits,7400000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:standardproductwarrantyaccrual,5236000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:availableforsalesecuritiesaccumulatedgrossunrealizedgainbeforetax,234000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:debtinstrumentcarryingamount,55548000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:commercialpaper,7259000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:otherliabilitiesnoncurrent,32175000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:unrecognizedtaxbenefitsincometaxpenaltiesandinterestaccrued,1400000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:deferredrevenuecurrent,8989000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:operatingleasesfutureminimumpaymentsdue,6600000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:otheraccruedliabilitiesnoncurrent,10558000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:unrecognizedtaxbenefitsthatwouldimpacteffectivetaxrate,2700000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:retainedearningsaccumulateddeficit,101494000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:stockholdersequity,128267000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:liabilitiesandstockholdersequity,293284000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:accountspayablecurrent,33312000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:availableforsalesecurities,215739000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:intangibleassetsnetexcludinggoodwill,3924000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:propertyplantandequipmentnet,22300000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:assetscurrent,76219000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingintrinsicvalue,106000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:otherassetscurrent,11073000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:nontradereceivablescurrent,11668000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:goodwill,5202000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:finitelivedintangibleassetsgross,8490000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:employeeservicesharebasedcompensationnonvestedawardstotalcompensationcostnotyetrecognized,10000000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:finitelivedintangibleassetsnet,3824000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:indefinitelivedintangibleassetsexcludinggoodwill,100000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:cashandcashequivalentsatcarryingvalue,16689000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:debtinstrumentunamortizeddiscount,109000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:assets,293284000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
us-gaap:availableforsalesecuritiesnoncurrent,177665000000,eol_PE2035----1510-Q0015_STD_0_20151226_0
