0,1
us-gaap:stockrepurchaseprogramauthorizedamount1,60000000000
us-gaap:stockrepurchaseprogramauthorizedamount1,90000000000
us-gaap:gaincontingencyunrecordedamount,930000000
us-gaap:standardproductwarrantyaccrual,3014000000
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities,93000000
us-gaap:standardproductwarrantyaccrual,2717000000
us-gaap:cashandcashequivalentsatcarryingvalue,11248000000
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedintangibleassets,167000000
us-gaap:debtinstrumentcarryingamount,17000000000
us-gaap:commonstockparorstatedvaluepershare,0.00001
us-gaap:standardproductwarrantyaccrual,4368000000
us-gaap:commonstocksharesissued,5989171000
us-gaap:commonstocksharesoutstanding,5989171000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,68.12
us-gaap:commonstocksharesauthorized,12600000000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingweightedaverageex,22.39
us-gaap:shorttermdebtweightedaverageinterestrate,0.0009
us-gaap:commonstockparorstatedvaluepershare,0.00001
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsno,107084000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardnumberofsharesavailableforgrant,495700000
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardoptionsoutstandingnumber,13100000
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalafteryearfive,18000000000
us-gaap:deferredrevenuenoncurrent,3058000000
us-gaap:businesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities,138000000
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,16868000000
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalinyearthree,2500000000
us-gaap:liabilitiescurrent,46205000000
us-gaap:unrecognizedtaxbenefitsthatwouldimpacteffectivetaxrate,1600000000
us-gaap:unrecordedunconditionalpurchaseobligationbalancesheetamount,5600000000
us-gaap:commonstocksincludingadditionalpaidincapital,22139000000
us-gaap:accumulatedothercomprehensiveincomelossnetoftax,86000000
us-gaap:accountspayablecurrent,20535000000
us-gaap:retainedearningsaccumulateddeficit,98715000000
us-gaap:longtermdebtmaturitiesrepaymentsofprincipalinyearfive,6000000000
us-gaap:deferredtaxliabilitiesnoncurrent,20159000000
us-gaap:debtinstrumentcarryingamount,29000000000
us-gaap:accruedliabilitiescurrent,15264000000
us-gaap:stockholdersequity,120940000000
