0,1,2
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,111.73,D2017Q1Nov30_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementAugust2016Member
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,117.29,D2017Q2Feb28_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementNovember2016Member
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,143.20,D2017Q3May31_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementFebruary2017Member
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,149.20,D2017Q4August31_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementMay2017Member
us-gaap:acceleratedsharerepurchasesfinalpricepaidpershare,158.84,D2017Q4AugustASRFinal_us-gaap_ShareRepurchaseProgramAxis_aapl_AcceleratedShareRepurchaseAgreementAugust2017Member
us-gaap:accountspayablecurrent,49049000000,FI2017Q4
us-gaap:accountspayablecurrent,62985000000,FI2018Q1
us-gaap:accountsreceivablenetcurrent,17874000000,FI2017Q4
us-gaap:accountsreceivablenetcurrent,23440000000,FI2018Q1
us-gaap:accruedincometaxesnoncurrent,257000000,FI2017Q4
us-gaap:accruedincometaxesnoncurrent,34913000000,FI2018Q1
us-gaap:accruedliabilitiescurrent,25744000000,FI2017Q4
us-gaap:accruedliabilitiescurrent,26281000000,FI2018Q1
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,41293000000,FI2017Q4
us-gaap:accumulateddepreciationdepletionandamortizationpropertyplantandequipment,43431000000,FI2018Q1
us-gaap:allocatedsharebasedcompensationexpense,1256000000,FD2017Q1QTD
us-gaap:allocatedsharebasedcompensationexpense,229000000,FD2017Q1QTD_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,589000000,FD2017Q1QTD_us-gaap_IncomeStatementLocationAxis_us-gaap_ResearchAndDevelopmentExpenseMember
us-gaap:allocatedsharebasedcompensationexpense,438000000,FD2017Q1QTD_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,252000000,FD2018Q1QTD_us-gaap_IncomeStatementLocationAxis_us-gaap_CostOfSalesMember
us-gaap:allocatedsharebasedcompensationexpense,646000000,FD2018Q1QTD_us-gaap_IncomeStatementLocationAxis_us-gaap_ResearchAndDevelopmentExpenseMember
us-gaap:allocatedsharebasedcompensationexpense,398000000,FD2018Q1QTD_us-gaap_IncomeStatementLocationAxis_us-gaap_SellingGeneralAndAdministrativeExpensesMember
us-gaap:allocatedsharebasedcompensationexpense,1296000000,FD2018Q1YTD
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,58000000,FI2017Q4
us-gaap:allowancefordoubtfulaccountsreceivablecurrent,59000000,FI2018Q1
us-gaap:assets,375319000000,FI2017Q4
us-gaap:assets,406794000000,FI2018Q1
us-gaap:assetscurrent,128645000000,FI2017Q4
us-gaap:assetscurrent,143810000000,FI2018Q1
us-gaap:availableforsalesecurities,268895000000,FI2017Q4
us-gaap:availableforsalesecurities,7245000000,FI2017Q4_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member
us-gaap:availableforsalesecurities,6534000000,FI2017Q4_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member_us-gaap_InvestmentTypeAxis_us-gaap_MoneyMarketFundsMember
us-gaap:availableforsalesecurities,711000000,FI2017Q4_us-gaap_FairValueByFairValueHierarchyLevelAxis_us-gaap_FairValueInputsLevel1Member_us-gaap_InvestmentTypeAxis_us-gaap_MutualFundMember
